Date,atm,Nearest_exp_straddle,Next_exp_straddle,spot_price,nearest_exp,second_exp,dte1,dte2,straddle_diff,Time,Datetime,weekday,Year
2022-07-19 00:00:00,35200,1652.45,2777.75,35441,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1125.3,10:35:00,2022-07-19 10:35:00,Tuesday,2022
2022-07-19 00:00:00,35200,1671.15,2775.55,35476.85,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1104.4,10:45:00,2022-07-19 10:45:00,Tuesday,2022
2022-07-19 00:00:00,35200,1686.15,2796.55,35488.95,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1110.4,10:55:00,2022-07-19 10:55:00,Tuesday,2022
2022-07-19 00:00:00,35200,1733.25,2810.5,35549.4,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1077.25,11:05:00,2022-07-19 11:05:00,Tuesday,2022
2022-07-19 00:00:00,35200,1893.25,2935.45,35616.55,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1042.2,11:15:00,2022-07-19 11:15:00,Tuesday,2022
2022-07-19 00:00:00,35200,1876.4,2927.7,35610.6,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1051.3,11:25:00,2022-07-19 11:25:00,Tuesday,2022
2022-07-19 00:00:00,35200,1810.45,2854.75,35571.15,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1044.3,11:35:00,2022-07-19 11:35:00,Tuesday,2022
2022-07-19 00:00:00,35200,1612.05,2715.95,35409.05,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1103.9,11:45:00,2022-07-19 11:45:00,Tuesday,2022
2022-07-19 00:00:00,35200,1613.45,2729.65,35440.1,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1116.2,11:55:00,2022-07-19 11:55:00,Tuesday,2022
2022-07-19 00:00:00,35200,1707.5,2818.75,35533.2,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1111.25,12:05:00,2022-07-19 12:05:00,Tuesday,2022
2022-07-19 00:00:00,35200,1835.5,2912.6,35603.45,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1077.1,12:15:00,2022-07-19 12:15:00,Tuesday,2022
2022-07-19 00:00:00,35200,1789.85,2887.65,35576.9,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1097.8,12:25:00,2022-07-19 12:25:00,Tuesday,2022
2022-07-19 00:00:00,35200,1823,2906.55,35594.25,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1083.55,12:35:00,2022-07-19 12:35:00,Tuesday,2022
2022-07-19 00:00:00,35200,1817.2,2902.35,35590.65,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1085.15,12:45:00,2022-07-19 12:45:00,Tuesday,2022
2022-07-19 00:00:00,35200,1758.5,2851.35,35551.3,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1092.85,12:55:00,2022-07-19 12:55:00,Tuesday,2022
2022-07-19 00:00:00,35200,1727.05,2841.05,35523.15,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1114,13:05:00,2022-07-19 13:05:00,Tuesday,2022
2022-07-19 00:00:00,35200,1591.15,2717.7,35430.7,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1126.55,13:15:00,2022-07-19 13:15:00,Tuesday,2022
2022-07-19 00:00:00,35200,1605.45,2771.1,35457.4,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1165.65,13:25:00,2022-07-19 13:25:00,Tuesday,2022
2022-07-19 00:00:00,35200,1644.6,2770,35489.5,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1125.4,13:35:00,2022-07-19 13:35:00,Tuesday,2022
2022-07-19 00:00:00,35200,1679.6,2828.5,35528.4,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1148.9,13:45:00,2022-07-19 13:45:00,Tuesday,2022
2022-07-19 00:00:00,35200,1685.55,2830.75,35527.7,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1145.2,13:55:00,2022-07-19 13:55:00,Tuesday,2022
2022-07-19 00:00:00,35200,1773.6,2895.35,35595,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1121.75,14:05:00,2022-07-19 14:05:00,Tuesday,2022
2022-07-19 00:00:00,35200,1638.8,2778.35,35519.35,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1139.55,14:15:00,2022-07-19 14:15:00,Tuesday,2022
2022-07-19 00:00:00,35200,1736.85,2844.65,35588.4,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1107.8,14:25:00,2022-07-19 14:25:00,Tuesday,2022
2022-07-19 00:00:00,35200,1967.05,2996.8,35719,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1029.75,14:35:00,2022-07-19 14:35:00,Tuesday,2022
2022-07-19 00:00:00,35200,1910.5,2947.65,35684.45,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1037.15,14:45:00,2022-07-19 14:45:00,Tuesday,2022
2022-07-19 00:00:00,35200,1986.15,3004.1,35745.05,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1017.95,14:55:00,2022-07-19 14:55:00,Tuesday,2022
2022-07-19 00:00:00,35200,1941,2957.3,35713,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1016.3,15:05:00,2022-07-19 15:05:00,Tuesday,2022
2022-07-19 00:00:00,35200,1941.85,2942.3,35732.4,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1000.45,15:15:00,2022-07-19 15:15:00,Tuesday,2022
2022-07-19 00:00:00,35200,1888.2,2907.6,35716.85,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1019.4,15:25:00,2022-07-19 15:25:00,Tuesday,2022
2022-07-19 00:00:00,35200,1898.15,2923.35,35708.15,2022-07-21 00:00:00,2022-07-28 00:00:00,2,9,1025.2,15:30:00,2022-07-19 15:30:00,Tuesday,2022
2022-07-20 00:00:00,36000,1269.7,2452.65,35922.6,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1182.95,09:25:00,2022-07-20 09:25:00,Wednesday,2022
2022-07-20 00:00:00,36000,1221.75,2424.55,35989.15,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1202.8,09:35:00,2022-07-20 09:35:00,Wednesday,2022
2022-07-20 00:00:00,36000,1362.3,2538.3,36138,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1176,09:45:00,2022-07-20 09:45:00,Wednesday,2022
2022-07-20 00:00:00,36000,1320.75,2526.75,36094,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1206,09:55:00,2022-07-20 09:55:00,Wednesday,2022
2022-07-20 00:00:00,36000,1313.05,2546.7,36115.45,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1233.65,10:05:00,2022-07-20 10:05:00,Wednesday,2022
2022-07-20 00:00:00,36000,1292.75,2505.45,36074.7,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1212.7,10:15:00,2022-07-20 10:15:00,Wednesday,2022
2022-07-20 00:00:00,36000,1272.6,2498.8,36078.3,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1226.2,10:25:00,2022-07-20 10:25:00,Wednesday,2022
2022-07-20 00:00:00,36000,1272.65,2509.65,36106.1,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1237,10:35:00,2022-07-20 10:35:00,Wednesday,2022
2022-07-20 00:00:00,36000,1266.45,2515.05,36117.65,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1248.6,10:45:00,2022-07-20 10:45:00,Wednesday,2022
2022-07-20 00:00:00,36000,1278.45,2523.25,36155.7,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1244.8,10:55:00,2022-07-20 10:55:00,Wednesday,2022
2022-07-20 00:00:00,36000,1263.8,2517.8,36139.95,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1254,11:05:00,2022-07-20 11:05:00,Wednesday,2022
2022-07-20 00:00:00,36000,1242.45,2504.35,36143.3,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1261.9,11:15:00,2022-07-20 11:15:00,Wednesday,2022
2022-07-20 00:00:00,36000,1248.55,2495,36130.2,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1246.45,11:25:00,2022-07-20 11:25:00,Wednesday,2022
2022-07-20 00:00:00,36000,1245.75,2503,36132.4,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1257.25,11:35:00,2022-07-20 11:35:00,Wednesday,2022
2022-07-20 00:00:00,36000,1229.6,2479.5,36095.7,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1249.9,11:45:00,2022-07-20 11:45:00,Wednesday,2022
2022-07-20 00:00:00,36000,1204.2,2459.95,36064.9,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1255.75,11:55:00,2022-07-20 11:55:00,Wednesday,2022
2022-07-20 00:00:00,36000,1221.2,2483.55,36119.55,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1262.35,12:05:00,2022-07-20 12:05:00,Wednesday,2022
2022-07-20 00:00:00,36000,1215.4,2482.45,36120.85,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1267.05,12:15:00,2022-07-20 12:15:00,Wednesday,2022
2022-07-20 00:00:00,36000,1201.2,2482.5,36101.25,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1281.3,12:25:00,2022-07-20 12:25:00,Wednesday,2022
2022-07-20 00:00:00,36000,1209.5,2496.8,36146.5,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1287.3,12:35:00,2022-07-20 12:35:00,Wednesday,2022
2022-07-20 00:00:00,36000,1191.75,2500.15,36139.3,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1308.4,12:45:00,2022-07-20 12:45:00,Wednesday,2022
2022-07-20 00:00:00,36000,1174.95,2494.3,36123.4,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1319.35,12:55:00,2022-07-20 12:55:00,Wednesday,2022
2022-07-20 00:00:00,36000,1145.7,2468.25,36075.1,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1322.55,13:05:00,2022-07-20 13:05:00,Wednesday,2022
2022-07-20 00:00:00,36000,1124.7,2438.85,36016.45,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1314.15,13:15:00,2022-07-20 13:15:00,Wednesday,2022
2022-07-20 00:00:00,36000,1116.55,2441.4,36038.5,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1324.85,13:25:00,2022-07-20 13:25:00,Wednesday,2022
2022-07-20 00:00:00,36000,1102.05,2444.4,36046.15,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1342.35,13:35:00,2022-07-20 13:35:00,Wednesday,2022
2022-07-20 00:00:00,36000,1111.25,2458.9,36095.35,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1347.65,13:45:00,2022-07-20 13:45:00,Wednesday,2022
2022-07-20 00:00:00,36000,1093.75,2453.3,36078.9,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1359.55,13:55:00,2022-07-20 13:55:00,Wednesday,2022
2022-07-20 00:00:00,36000,1091,2456.75,36102.25,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1365.75,14:05:00,2022-07-20 14:05:00,Wednesday,2022
2022-07-20 00:00:00,36000,1075.65,2425.8,36057,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1350.15,14:15:00,2022-07-20 14:15:00,Wednesday,2022
2022-07-20 00:00:00,36000,1064.95,2414.4,35980.55,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1349.45,14:25:00,2022-07-20 14:25:00,Wednesday,2022
2022-07-20 00:00:00,36000,1029.6,2395.7,36031.65,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1366.1,14:35:00,2022-07-20 14:35:00,Wednesday,2022
2022-07-20 00:00:00,36000,1026.35,2390.25,35984.75,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1363.9,14:45:00,2022-07-20 14:45:00,Wednesday,2022
2022-07-20 00:00:00,36000,1005.4,2391.3,36018.35,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1385.9,14:55:00,2022-07-20 14:55:00,Wednesday,2022
2022-07-20 00:00:00,36000,990.9,2411.25,36010.65,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1420.35,15:05:00,2022-07-20 15:05:00,Wednesday,2022
2022-07-20 00:00:00,36000,970.5,2395.05,35973.55,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1424.55,15:15:00,2022-07-20 15:15:00,Wednesday,2022
2022-07-20 00:00:00,36000,999.2,2384.05,35914.75,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1384.85,15:25:00,2022-07-20 15:25:00,Wednesday,2022
2022-07-20 00:00:00,36000,966,2393.15,35890.85,2022-07-21 00:00:00,2022-07-28 00:00:00,1,8,1427.15,15:30:00,2022-07-20 15:30:00,Wednesday,2022
2022-07-21 00:00:00,35900,778.05,2334.95,35958.25,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1556.9,09:25:00,2022-07-21 09:25:00,Thursday,2022
2022-07-21 00:00:00,35900,888.15,2405.7,36055.4,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1517.55,09:35:00,2022-07-21 09:35:00,Thursday,2022
2022-07-21 00:00:00,35900,927.2,2422,36106.75,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1494.8,09:45:00,2022-07-21 09:45:00,Thursday,2022
2022-07-21 00:00:00,35900,929.5,2445.8,36114.85,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1516.3,09:55:00,2022-07-21 09:55:00,Thursday,2022
2022-07-21 00:00:00,35900,896.75,2429.75,36093.1,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1533,10:05:00,2022-07-21 10:05:00,Thursday,2022
2022-07-21 00:00:00,35900,923.6,2450.05,36127.85,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1526.45,10:15:00,2022-07-21 10:15:00,Thursday,2022
2022-07-21 00:00:00,35900,890.45,2452.35,36101.8,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1561.9,10:25:00,2022-07-21 10:25:00,Thursday,2022
2022-07-21 00:00:00,35900,879.65,2440.2,36094.4,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1560.55,10:35:00,2022-07-21 10:35:00,Thursday,2022
2022-07-21 00:00:00,35900,868.75,2435.35,36097.2,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1566.6,10:45:00,2022-07-21 10:45:00,Thursday,2022
2022-07-21 00:00:00,35900,891.6,2439.05,36117.8,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1547.45,10:55:00,2022-07-21 10:55:00,Thursday,2022
2022-07-21 00:00:00,35900,774.95,2387.85,36081,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1612.9,11:05:00,2022-07-21 11:05:00,Thursday,2022
2022-07-21 00:00:00,35900,909.3,2437.05,36143.8,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1527.75,11:15:00,2022-07-21 11:15:00,Thursday,2022
2022-07-21 00:00:00,35900,1049.85,2520.1,36191.8,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1470.25,11:25:00,2022-07-21 11:25:00,Thursday,2022
2022-07-21 00:00:00,35900,1124,2558.65,36246.5,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1434.65,11:35:00,2022-07-21 11:35:00,Thursday,2022
2022-07-21 00:00:00,35900,1200.95,2544.85,36256.95,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1343.9,11:45:00,2022-07-21 11:45:00,Thursday,2022
2022-07-21 00:00:00,35900,1228.4,2573.4,36284.9,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1345,11:55:00,2022-07-21 11:55:00,Thursday,2022
2022-07-21 00:00:00,35900,1192.1,2569.8,36269.15,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1377.7,12:05:00,2022-07-21 12:05:00,Thursday,2022
2022-07-21 00:00:00,35900,1187.5,2579.8,36277.35,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1392.3,12:15:00,2022-07-21 12:15:00,Thursday,2022
2022-07-21 00:00:00,35900,1149.25,2553.15,36257.7,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1403.9,12:25:00,2022-07-21 12:25:00,Thursday,2022
2022-07-21 00:00:00,35900,1115.15,2545.1,36254.85,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1429.95,12:35:00,2022-07-21 12:35:00,Thursday,2022
2022-07-21 00:00:00,35900,1169.85,2570.55,36274.8,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1400.7,12:45:00,2022-07-21 12:45:00,Thursday,2022
2022-07-21 00:00:00,35900,1291.6,2604.8,36313.8,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1313.2,12:55:00,2022-07-21 12:55:00,Thursday,2022
2022-07-21 00:00:00,35900,989.35,2492.9,36207.4,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1503.55,13:05:00,2022-07-21 13:05:00,Thursday,2022
2022-07-21 00:00:00,35900,987.25,2503.75,36226.35,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1516.5,13:15:00,2022-07-21 13:15:00,Thursday,2022
2022-07-21 00:00:00,35900,985.4,2477.35,36208.85,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1491.95,13:25:00,2022-07-21 13:25:00,Thursday,2022
2022-07-21 00:00:00,35900,805.45,2419.65,36158.5,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1614.2,13:35:00,2022-07-21 13:35:00,Thursday,2022
2022-07-21 00:00:00,35900,741.65,2391.5,36137.9,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1649.85,13:45:00,2022-07-21 13:45:00,Thursday,2022
2022-07-21 00:00:00,35900,632.25,2347.85,36102.35,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1715.6,13:55:00,2022-07-21 13:55:00,Thursday,2022
2022-07-21 00:00:00,35900,875.85,2397.3,36192.45,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1521.45,14:05:00,2022-07-21 14:05:00,Thursday,2022
2022-07-21 00:00:00,35900,823.4,2414.15,36183.4,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1590.75,14:15:00,2022-07-21 14:15:00,Thursday,2022
2022-07-21 00:00:00,35900,763.2,2376.7,36152.5,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1613.5,14:25:00,2022-07-21 14:25:00,Thursday,2022
2022-07-21 00:00:00,35900,945.3,2409.05,36214.35,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1463.75,14:35:00,2022-07-21 14:35:00,Thursday,2022
2022-07-21 00:00:00,35900,881.95,2370.65,36190.8,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1488.7,14:45:00,2022-07-21 14:45:00,Thursday,2022
2022-07-21 00:00:00,35900,767.95,2322.05,36164.7,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1554.1,14:55:00,2022-07-21 14:55:00,Thursday,2022
2022-07-21 00:00:00,35900,691,2277.9,36130.15,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1586.9,15:05:00,2022-07-21 15:05:00,Thursday,2022
2022-07-21 00:00:00,35900,825.2,2278.25,36194.45,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1453.05,15:15:00,2022-07-21 15:15:00,Thursday,2022
2022-07-21 00:00:00,35900,906.35,2362.35,36256.5,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1456,15:25:00,2022-07-21 15:25:00,Thursday,2022
2022-07-21 00:00:00,35900,902.45,2367.45,36226.15,2022-07-21 00:00:00,2022-07-28 00:00:00,0,7,1465,15:30:00,2022-07-21 15:30:00,Thursday,2022
2022-07-22 00:00:00,36400,2181.95,3249.2,36491.65,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1067.25,09:25:00,2022-07-22 09:25:00,Friday,2022
2022-07-22 00:00:00,36400,2155.25,3233,36523.65,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1077.75,09:35:00,2022-07-22 09:35:00,Friday,2022
2022-07-22 00:00:00,36400,2127.4,3195.2,36448.9,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1067.8,09:45:00,2022-07-22 09:45:00,Friday,2022
2022-07-22 00:00:00,36400,2145.05,3216.45,36493.25,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1071.4,09:55:00,2022-07-22 09:55:00,Friday,2022
2022-07-22 00:00:00,36400,2118.25,3192.35,36480.3,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1074.1,10:05:00,2022-07-22 10:05:00,Friday,2022
2022-07-22 00:00:00,36400,2123.2,3206.35,36481.8,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1083.15,10:15:00,2022-07-22 10:15:00,Friday,2022
2022-07-22 00:00:00,36400,2145,3222.85,36506.55,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1077.85,10:25:00,2022-07-22 10:25:00,Friday,2022
2022-07-22 00:00:00,36400,2154.9,3224.8,36524.1,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1069.9,10:35:00,2022-07-22 10:35:00,Friday,2022
2022-07-22 00:00:00,36400,2126.2,3208.35,36481.95,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1082.15,10:45:00,2022-07-22 10:45:00,Friday,2022
2022-07-22 00:00:00,36400,2128.95,3208.2,36488.85,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1079.25,10:55:00,2022-07-22 10:55:00,Friday,2022
2022-07-22 00:00:00,36400,2118.75,3192.15,36475.1,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1073.4,11:05:00,2022-07-22 11:05:00,Friday,2022
2022-07-22 00:00:00,36400,2105.75,3185.25,36491.8,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1079.5,11:15:00,2022-07-22 11:15:00,Friday,2022
2022-07-22 00:00:00,36400,2107.85,3180.6,36466.9,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1072.75,11:25:00,2022-07-22 11:25:00,Friday,2022
2022-07-22 00:00:00,36400,2101.65,3167.5,36489.7,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1065.85,11:35:00,2022-07-22 11:35:00,Friday,2022
2022-07-22 00:00:00,36400,2098.6,3176.55,36503.05,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1077.95,11:45:00,2022-07-22 11:45:00,Friday,2022
2022-07-22 00:00:00,36400,2160.2,3233.05,36625.05,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1072.85,11:55:00,2022-07-22 11:55:00,Friday,2022
2022-07-22 00:00:00,36400,2185.45,3252.35,36634.8,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1066.9,12:05:00,2022-07-22 12:05:00,Friday,2022
2022-07-22 00:00:00,36400,2198.05,3268.9,36672.7,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1070.85,12:15:00,2022-07-22 12:15:00,Friday,2022
2022-07-22 00:00:00,36400,2210,3271.7,36669.6,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1061.7,12:25:00,2022-07-22 12:25:00,Friday,2022
2022-07-22 00:00:00,36400,2207.5,3259.4,36676,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1051.9,12:35:00,2022-07-22 12:35:00,Friday,2022
2022-07-22 00:00:00,36400,2289.75,3326.3,36747.75,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1036.55,12:45:00,2022-07-22 12:45:00,Friday,2022
2022-07-22 00:00:00,36400,2337.45,3372.45,36776.65,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1035,12:55:00,2022-07-22 12:55:00,Friday,2022
2022-07-22 00:00:00,36400,2244.55,3303.65,36699.4,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1059.1,13:05:00,2022-07-22 13:05:00,Friday,2022
2022-07-22 00:00:00,36400,2242.5,3294.25,36695.95,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1051.75,13:15:00,2022-07-22 13:15:00,Friday,2022
2022-07-22 00:00:00,36400,2225.3,3283.35,36676.3,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1058.05,13:25:00,2022-07-22 13:25:00,Friday,2022
2022-07-22 00:00:00,36400,2178.1,3241.1,36653.35,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1063,13:35:00,2022-07-22 13:35:00,Friday,2022
2022-07-22 00:00:00,36400,2237.4,3286.7,36713.25,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1049.3,13:45:00,2022-07-22 13:45:00,Friday,2022
2022-07-22 00:00:00,36400,2256.95,3307.25,36738,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1050.3,13:55:00,2022-07-22 13:55:00,Friday,2022
2022-07-22 00:00:00,36400,2282.9,3304.95,36763.9,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1022.05,14:05:00,2022-07-22 14:05:00,Friday,2022
2022-07-22 00:00:00,36400,2308.2,3342.95,36784.55,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1034.75,14:15:00,2022-07-22 14:15:00,Friday,2022
2022-07-22 00:00:00,36400,2318.3,3344.65,36783.45,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1026.35,14:25:00,2022-07-22 14:25:00,Friday,2022
2022-07-22 00:00:00,36400,2298.95,3331.75,36780.7,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1032.8,14:35:00,2022-07-22 14:35:00,Friday,2022
2022-07-22 00:00:00,36400,2268.4,3299.2,36759.7,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1030.8,14:45:00,2022-07-22 14:45:00,Friday,2022
2022-07-22 00:00:00,36400,2269.95,3301.5,36761.05,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1031.55,14:55:00,2022-07-22 14:55:00,Friday,2022
2022-07-22 00:00:00,36400,2298.95,3320.65,36792.7,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1021.7,15:05:00,2022-07-22 15:05:00,Friday,2022
2022-07-22 00:00:00,36400,2231.15,3286.75,36759.8,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1055.6,15:15:00,2022-07-22 15:15:00,Friday,2022
2022-07-22 00:00:00,36400,2212,3229.3,36703,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1017.3,15:25:00,2022-07-22 15:25:00,Friday,2022
2022-07-22 00:00:00,36400,2255.8,3284.9,36737.05,2022-07-28 00:00:00,2022-08-04 00:00:00,6,13,1029.1,15:30:00,2022-07-22 15:30:00,Friday,2022
2022-07-25 00:00:00,36900,1991.8,3150.45,37004.25,2022-07-28 00:00:00,2022-08-04 00:00:00,3,10,1158.65,09:25:00,2022-07-25 09:25:00,Monday,2022
2022-07-25 00:00:00,36900,1942.75,3120.5,36920.5,2022-07-28 00:00:00,2022-08-04 00:00:00,3,10,1177.75,09:35:00,2022-07-25 09:35:00,Monday,2022
2022-07-25 00:00:00,36900,1915.05,3069.4,36818.4,2022-07-28 00:00:00,2022-08-04 00:00:00,3,10,1154.35,09:45:00,2022-07-25 09:45:00,Monday,2022
2022-07-25 00:00:00,36900,2036.45,3138.2,36637.35,2022-07-28 00:00:00,2022-08-04 00:00:00,3,10,1101.75,09:55:00,2022-07-25 09:55:00,Monday,2022
2022-07-25 00:00:00,36900,2029.6,3131.1,36643.65,2022-07-28 00:00:00,2022-08-04 00:00:00,3,10,1101.5,10:05:00,2022-07-25 10:05:00,Monday,2022
